2025-11-07T19:49:38.225007+0530 | ERROR | core.system_utils | Command failed: which wmctrl - error: 
2025-11-07T21:51:59.159867+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/app_center_initial_2025-11-07_21-51-59.png
2025-11-07T21:52:00.160361+0530 | INFO | install_app | Trying search method 1
2025-11-07T21:52:01.165247+0530 | INFO | core.logger | {"action": "hotkey", "window": null, "keys": ["ctrl", "f"]}
2025-11-07T21:52:03.169011+0530 | INFO | core.logger | {"action": "hotkey", "window": null, "keys": ["ctrl", "a"]}
2025-11-07T21:52:04.179475+0530 | INFO | core.logger | {"action": "type_text", "window": null, "len": 6}
2025-11-07T21:52:05.180271+0530 | INFO | install_app | Search method 1 seems to have worked
2025-11-07T21:52:05.382948+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "enter"}
2025-11-07T21:52:08.386898+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/after_search_attempt_2025-11-07_21-52-08.png
2025-11-07T21:52:08.387316+0530 | INFO | install_app | Looking for Mumble in search results
2025-11-07T21:52:08.391608+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/app_search_results_2025-11-07_21-52-08.png
2025-11-07T21:52:09.593524+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "down"}
2025-11-07T21:52:10.295246+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "down"}
2025-11-07T21:52:10.997500+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "down"}
2025-11-07T21:52:11.699680+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "enter"}
2025-11-07T21:52:14.700480+0530 | INFO | install_app | Looking for Install button
2025-11-07T21:52:16.903235+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "tab"}
2025-11-07T21:52:17.605666+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "tab"}
2025-11-07T21:52:18.307492+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "tab"}
2025-11-07T21:52:19.008821+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "tab"}
2025-11-07T21:52:19.710962+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "tab"}
2025-11-07T21:52:20.412973+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "enter"}
2025-11-07T21:52:24.413944+0530 | INFO | install_app | Entering password for authentication
2025-11-07T21:52:24.873331+0530 | INFO | core.logger | {"action": "type_text", "window": null, "len": 5}
2025-11-07T21:52:25.574918+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "enter"}
2025-11-07T21:52:26.575520+0530 | INFO | install_app | Waiting for installation to complete
2025-11-07T21:52:36.583143+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/app_installation_final_2025-11-07_21-52-36.png
2025-11-07T21:52:36.610393+0530 | DEBUG | core.logger | Telegram not configured, skipping
2025-11-07T21:52:36.611079+0530 | INFO | core.logger | {"task": "install_app", "status": "success", "ts": "2025-11-07T21:52:36.611020"}
2025-11-07T21:52:36.634780+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/post_install_task_2025-11-07_21-52-36.png
2025-11-07T21:57:33.760334+0530 | INFO | core.gui_controller | GUIController initialized for wayland
2025-11-07T21:57:33.760804+0530 | INFO | core.vision_engine | VisionEngine initialized
2025-11-07T21:57:33.761180+0530 | INFO | core.logger | {"task": "install_app", "status": "started", "ts": "2025-11-07T21:57:33.761089"}
2025-11-07T21:57:33.761468+0530 | INFO | tasks.install_app | Opening Ubuntu App Center
2025-11-07T21:57:33.761703+0530 | INFO | tasks.install_app | Attempting to open Snap Store
2025-11-07T21:57:33.765155+0530 | INFO | core.logger | {"action": "system_command", "window": null, "cmd": "snap-store &"}
2025-11-07T21:57:36.771259+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/debug_opened_snap-store_2025-11-07_21-57-36.png
2025-11-07T21:57:36.771621+0530 | INFO | tasks.install_app | Debug screenshot captured: opened_snap-store - Successfully opened Snap Store
2025-11-07T21:57:36.776556+0530 | ERROR | core.gui_controller | Failed to focus window Software: Command '['wmctrl', '-a', 'Software']' returned non-zero exit status 1.
2025-11-07T21:57:36.780718+0530 | ERROR | core.gui_controller | Failed to focus window Ubuntu Software: Command '['wmctrl', '-a', 'Ubuntu Software']' returned non-zero exit status 1.
2025-11-07T21:57:36.785461+0530 | ERROR | core.gui_controller | Failed to focus window GNOME Software: Command '['wmctrl', '-a', 'GNOME Software']' returned non-zero exit status 1.
2025-11-07T21:57:36.790587+0530 | ERROR | core.gui_controller | Failed to focus window Snap Store: Command '['wmctrl', '-a', 'Snap Store']' returned non-zero exit status 1.
2025-11-07T21:57:36.790973+0530 | WARNING | tasks.install_app | Could not focus any known software center window
2025-11-07T21:57:36.794203+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/debug_window_focus_failed_2025-11-07_21-57-36.png
2025-11-07T21:57:36.794486+0530 | INFO | tasks.install_app | Debug screenshot captured: window_focus_failed - Failed to focus software center window
2025-11-07T21:57:37.794746+0530 | INFO | tasks.install_app | Executing search_bar_focus with 4 fallback methods
2025-11-07T21:57:37.798791+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/debug_before_search_bar_focus_2025-11-07_21-57-37.png
2025-11-07T21:57:37.799105+0530 | INFO | tasks.install_app | Debug screenshot captured: before_search_bar_focus - Before attempting search_bar_focus
2025-11-07T21:57:37.799269+0530 | INFO | tasks.install_app | Attempt 1/4: Ctrl+F Keyboard Shortcut
2025-11-07T21:57:38.804845+0530 | INFO | core.logger | {"action": "hotkey", "window": null, "keys": ["ctrl", "f"]}
2025-11-07T21:57:39.309882+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/debug_after_hotkey_ctrl_f_2025-11-07_21-57-39.png
2025-11-07T21:57:39.310272+0530 | INFO | tasks.install_app | Debug screenshot captured: after_hotkey_ctrl_f - After pressing ctrl + f
2025-11-07T21:57:39.310525+0530 | INFO | tasks.install_app | Success with method: Ctrl+F Keyboard Shortcut
2025-11-07T21:57:40.313044+0530 | INFO | core.logger | {"action": "hotkey", "window": null, "keys": ["ctrl", "a"]}
2025-11-07T21:57:41.123408+0530 | INFO | core.logger | {"action": "type_text", "window": null, "len": 6}
2025-11-07T21:57:41.624180+0530 | INFO | tasks.install_app | Typed app name: Mumble
2025-11-07T21:57:41.631573+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/debug_typed_Mumble_2025-11-07_21-57-41.png
2025-11-07T21:57:41.631927+0530 | INFO | tasks.install_app | Debug screenshot captured: typed_Mumble - Typed Mumble in search
2025-11-07T21:57:41.833358+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "enter"}
2025-11-07T21:57:44.840576+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/debug_after_search_enter_2025-11-07_21-57-44.png
2025-11-07T21:57:44.840929+0530 | INFO | tasks.install_app | Debug screenshot captured: after_search_enter - After pressing Enter to search
2025-11-07T21:57:44.841156+0530 | INFO | tasks.install_app | Executing app_result_selection with 2 fallback methods
2025-11-07T21:57:44.846958+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/debug_before_app_result_selection_2025-11-07_21-57-44.png
2025-11-07T21:57:44.847293+0530 | INFO | tasks.install_app | Debug screenshot captured: before_app_result_selection - Before attempting app_result_selection
2025-11-07T21:57:44.847564+0530 | INFO | tasks.install_app | Attempt 1/2: Arrow Down Navigation
2025-11-07T21:57:45.048797+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "down"}
2025-11-07T21:57:45.251135+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "down"}
2025-11-07T21:57:45.453188+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "down"}
2025-11-07T21:57:45.953875+0530 | INFO | tasks.install_app | Success with method: Arrow Down Navigation
2025-11-07T21:57:46.155247+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "enter"}
2025-11-07T21:57:49.162095+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/debug_app_details_opened_2025-11-07_21-57-49.png
2025-11-07T21:57:49.162847+0530 | INFO | tasks.install_app | Debug screenshot captured: app_details_opened - Opened details for Mumble
2025-11-07T21:57:49.163570+0530 | INFO | tasks.install_app | Executing install_button_click with 3 fallback methods
2025-11-07T21:57:49.170155+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/debug_before_install_button_click_2025-11-07_21-57-49.png
2025-11-07T21:57:49.170491+0530 | INFO | tasks.install_app | Debug screenshot captured: before_install_button_click - Before attempting install_button_click
2025-11-07T21:57:49.170647+0530 | INFO | tasks.install_app | Attempt 1/3: Tab to Install Button
2025-11-07T21:57:49.371745+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "tab"}
2025-11-07T21:57:49.973177+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "tab"}
2025-11-07T21:57:50.574788+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "tab"}
2025-11-07T21:57:51.175990+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "tab"}
2025-11-07T21:57:51.778041+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "tab"}
2025-11-07T21:57:52.379802+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "enter"}
2025-11-07T21:57:54.380232+0530 | INFO | tasks.install_app | Success with method: Tab to Install Button
2025-11-07T21:57:54.380561+0530 | INFO | tasks.install_app | Install button activated, waiting for authentication
2025-11-07T21:57:56.380967+0530 | INFO | tasks.install_app | Attempting password entry
2025-11-07T21:57:56.843077+0530 | INFO | core.logger | {"action": "type_text", "window": null, "len": 5}
2025-11-07T21:57:57.545200+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "enter"}
2025-11-07T21:57:58.552462+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/debug_password_entered_2025-11-07_21-57-58.png
2025-11-07T21:57:58.552818+0530 | INFO | tasks.install_app | Debug screenshot captured: password_entered - Password entered for authentication
2025-11-07T21:57:58.553025+0530 | INFO | tasks.install_app | Waiting for Mumble installation to complete
2025-11-07T21:58:00.559170+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/debug_installation_progress_0_2025-11-07_21-58-00.png
2025-11-07T21:58:00.559561+0530 | INFO | tasks.install_app | Debug screenshot captured: installation_progress_0 - Installation progress checkpoint 1/5
2025-11-07T21:58:02.564839+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/debug_installation_progress_1_2025-11-07_21-58-02.png
2025-11-07T21:58:02.565544+0530 | INFO | tasks.install_app | Debug screenshot captured: installation_progress_1 - Installation progress checkpoint 2/5
2025-11-07T21:58:04.576620+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/debug_installation_progress_2_2025-11-07_21-58-04.png
2025-11-07T21:58:04.577550+0530 | INFO | tasks.install_app | Debug screenshot captured: installation_progress_2 - Installation progress checkpoint 3/5
2025-11-07T21:58:06.585305+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/debug_installation_progress_3_2025-11-07_21-58-06.png
2025-11-07T21:58:06.586008+0530 | INFO | tasks.install_app | Debug screenshot captured: installation_progress_3 - Installation progress checkpoint 4/5
2025-11-07T21:58:08.593534+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/debug_installation_progress_4_2025-11-07_21-58-08.png
2025-11-07T21:58:08.593939+0530 | INFO | tasks.install_app | Debug screenshot captured: installation_progress_4 - Installation progress checkpoint 5/5
2025-11-07T21:58:08.599796+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/app_installation_final_2025-11-07_21-58-08.png
2025-11-07T21:58:08.600192+0530 | INFO | tasks.install_app | 
=== Debug Screenshot Report ===
1. opened_snap-store: /home/vishnu/desktop-automation/logs/screenshots/debug_opened_snap-store_2025-11-07_21-57-36.png
   Description: Successfully opened Snap Store
2. window_focus_failed: /home/vishnu/desktop-automation/logs/screenshots/debug_window_focus_failed_2025-11-07_21-57-36.png
   Description: Failed to focus software center window
3. before_search_bar_focus: /home/vishnu/desktop-automation/logs/screenshots/debug_before_search_bar_focus_2025-11-07_21-57-37.png
   Description: Before attempting search_bar_focus
4. after_hotkey_ctrl_f: /home/vishnu/desktop-automation/logs/screenshots/debug_after_hotkey_ctrl_f_2025-11-07_21-57-39.png
   Description: After pressing ctrl + f
5. typed_Mumble: /home/vishnu/desktop-automation/logs/screenshots/debug_typed_Mumble_2025-11-07_21-57-41.png
   Description: Typed Mumble in search
6. after_search_enter: /home/vishnu/desktop-automation/logs/screenshots/debug_after_search_enter_2025-11-07_21-57-44.png
   Description: After pressing Enter to search
7. before_app_result_selection: /home/vishnu/desktop-automation/logs/screenshots/debug_before_app_result_selection_2025-11-07_21-57-44.png
   Description: Before attempting app_result_selection
8. app_details_opened: /home/vishnu/desktop-automation/logs/screenshots/debug_app_details_opened_2025-11-07_21-57-49.png
   Description: Opened details for Mumble
9. before_install_button_click: /home/vishnu/desktop-automation/logs/screenshots/debug_before_install_button_click_2025-11-07_21-57-49.png
   Description: Before attempting install_button_click
10. password_entered: /home/vishnu/desktop-automation/logs/screenshots/debug_password_entered_2025-11-07_21-57-58.png
   Description: Password entered for authentication
11. installation_progress_0: /home/vishnu/desktop-automation/logs/screenshots/debug_installation_progress_0_2025-11-07_21-58-00.png
   Description: Installation progress checkpoint 1/5
12. installation_progress_1: /home/vishnu/desktop-automation/logs/screenshots/debug_installation_progress_1_2025-11-07_21-58-02.png
   Description: Installation progress checkpoint 2/5
13. installation_progress_2: /home/vishnu/desktop-automation/logs/screenshots/debug_installation_progress_2_2025-11-07_21-58-04.png
   Description: Installation progress checkpoint 3/5
14. installation_progress_3: /home/vishnu/desktop-automation/logs/screenshots/debug_installation_progress_3_2025-11-07_21-58-06.png
   Description: Installation progress checkpoint 4/5
15. installation_progress_4: /home/vishnu/desktop-automation/logs/screenshots/debug_installation_progress_4_2025-11-07_21-58-08.png
   Description: Installation progress checkpoint 5/5

2025-11-07T21:58:08.629551+0530 | DEBUG | core.logger | Telegram not configured, skipping
2025-11-07T21:58:08.631261+0530 | INFO | core.logger | {"task": "install_app", "status": "success", "ts": "2025-11-07T21:58:08.631198"}
2025-11-07T21:58:08.639625+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/post_install_task_2025-11-07_21-58-08.png
2025-11-07T22:03:58.941121+0530 | INFO | core.gui_controller | GUIController initialized for wayland
2025-11-07T22:03:58.941481+0530 | INFO | core.vision_engine | VisionEngine initialized
2025-11-07T22:03:58.941687+0530 | INFO | core.logger | {"task": "install_app", "status": "started", "ts": "2025-11-07T22:03:58.941651"}
2025-11-07T22:03:58.941849+0530 | INFO | tasks.install_app | Opening Ubuntu App Center
2025-11-07T22:03:58.941990+0530 | INFO | tasks.install_app | Attempting to open Snap Store
2025-11-07T22:03:58.943634+0530 | INFO | core.logger | {"action": "system_command", "window": null, "cmd": "snap-store &"}
2025-11-07T22:04:01.950798+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/debug_opened_snap-store_2025-11-07_22-04-01.png
2025-11-07T22:04:01.951181+0530 | INFO | tasks.install_app | Debug screenshot captured: opened_snap-store - Successfully opened Snap Store
2025-11-07T22:04:01.956292+0530 | ERROR | core.gui_controller | Failed to focus window Software: Command '['wmctrl', '-a', 'Software']' returned non-zero exit status 1.
2025-11-07T22:04:01.962936+0530 | ERROR | core.gui_controller | Failed to focus window Ubuntu Software: Command '['wmctrl', '-a', 'Ubuntu Software']' returned non-zero exit status 1.
2025-11-07T22:04:01.969531+0530 | ERROR | core.gui_controller | Failed to focus window GNOME Software: Command '['wmctrl', '-a', 'GNOME Software']' returned non-zero exit status 1.
2025-11-07T22:04:01.975400+0530 | ERROR | core.gui_controller | Failed to focus window Snap Store: Command '['wmctrl', '-a', 'Snap Store']' returned non-zero exit status 1.
2025-11-07T22:04:01.975751+0530 | WARNING | tasks.install_app | Could not focus any known software center window
2025-11-07T22:04:01.980217+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/debug_window_focus_failed_2025-11-07_22-04-01.png
2025-11-07T22:04:01.980597+0530 | INFO | tasks.install_app | Debug screenshot captured: window_focus_failed - Failed to focus software center window
2025-11-07T22:04:02.981083+0530 | INFO | tasks.install_app | Executing search_bar_focus with 4 fallback methods
2025-11-07T22:04:02.988634+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/debug_before_search_bar_focus_2025-11-07_22-04-02.png
2025-11-07T22:04:02.989125+0530 | INFO | tasks.install_app | Debug screenshot captured: before_search_bar_focus - Before attempting search_bar_focus
2025-11-07T22:04:02.989396+0530 | INFO | tasks.install_app | Attempt 1/4: Ctrl+F Keyboard Shortcut
2025-11-07T22:04:03.995827+0530 | INFO | core.logger | {"action": "hotkey", "window": null, "keys": ["ctrl", "f"]}
2025-11-07T22:04:04.502042+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/debug_after_hotkey_ctrl_f_2025-11-07_22-04-04.png
2025-11-07T22:04:04.502439+0530 | INFO | tasks.install_app | Debug screenshot captured: after_hotkey_ctrl_f - After pressing ctrl + f
2025-11-07T22:04:04.502633+0530 | INFO | tasks.install_app | Success with method: Ctrl+F Keyboard Shortcut
2025-11-07T22:04:05.506217+0530 | INFO | core.logger | {"action": "hotkey", "window": null, "keys": ["ctrl", "a"]}
2025-11-07T22:04:06.317056+0530 | INFO | core.logger | {"action": "type_text", "window": null, "len": 6}
2025-11-07T22:04:06.817655+0530 | INFO | tasks.install_app | Typed app name: Mumble
2025-11-07T22:04:06.823150+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/debug_typed_Mumble_2025-11-07_22-04-06.png
2025-11-07T22:04:06.823631+0530 | INFO | tasks.install_app | Debug screenshot captured: typed_Mumble - Typed Mumble in search
2025-11-07T22:04:07.024851+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "enter"}
2025-11-07T22:04:10.031835+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/debug_after_search_enter_2025-11-07_22-04-10.png
2025-11-07T22:04:10.032577+0530 | INFO | tasks.install_app | Debug screenshot captured: after_search_enter - After pressing Enter to search
2025-11-07T22:04:10.033364+0530 | INFO | tasks.install_app | Executing app_result_selection with 2 fallback methods
2025-11-07T22:04:10.040956+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/debug_before_app_result_selection_2025-11-07_22-04-10.png
2025-11-07T22:04:10.041586+0530 | INFO | tasks.install_app | Debug screenshot captured: before_app_result_selection - Before attempting app_result_selection
2025-11-07T22:04:10.041974+0530 | INFO | tasks.install_app | Attempt 1/2: Arrow Down Navigation
2025-11-07T22:04:10.244778+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "down"}
2025-11-07T22:04:10.447045+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "down"}
2025-11-07T22:04:10.648808+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "down"}
2025-11-07T22:04:11.149311+0530 | INFO | tasks.install_app | Success with method: Arrow Down Navigation
2025-11-07T22:04:11.350949+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "enter"}
2025-11-07T22:04:14.355725+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/debug_app_details_opened_2025-11-07_22-04-14.png
2025-11-07T22:04:14.356080+0530 | INFO | tasks.install_app | Debug screenshot captured: app_details_opened - Opened details for Mumble
2025-11-07T22:04:14.356302+0530 | INFO | tasks.install_app | Executing install_button_click with 3 fallback methods
2025-11-07T22:04:14.363154+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/debug_before_install_button_click_2025-11-07_22-04-14.png
2025-11-07T22:04:14.363749+0530 | INFO | tasks.install_app | Debug screenshot captured: before_install_button_click - Before attempting install_button_click
2025-11-07T22:04:14.364217+0530 | INFO | tasks.install_app | Attempt 1/3: Tab to Install Button
2025-11-07T22:04:14.566927+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "tab"}
2025-11-07T22:04:15.168608+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "tab"}
2025-11-07T22:04:15.770292+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "tab"}
2025-11-07T22:04:16.371946+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "tab"}
2025-11-07T22:04:16.974203+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "tab"}
2025-11-07T22:04:17.576041+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "enter"}
2025-11-07T22:04:19.579172+0530 | INFO | tasks.install_app | Success with method: Tab to Install Button
2025-11-07T22:04:19.579766+0530 | INFO | tasks.install_app | Install button activated, waiting for authentication
2025-11-07T22:04:21.580293+0530 | INFO | tasks.install_app | Attempting password entry
2025-11-07T22:04:22.037585+0530 | INFO | core.logger | {"action": "type_text", "window": null, "len": 5}
2025-11-07T22:04:22.739579+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "enter"}
2025-11-07T22:04:23.743931+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/debug_password_entered_2025-11-07_22-04-23.png
2025-11-07T22:04:23.744306+0530 | INFO | tasks.install_app | Debug screenshot captured: password_entered - Password entered for authentication
2025-11-07T22:04:23.744709+0530 | INFO | tasks.install_app | Waiting for Mumble installation to complete
2025-11-07T22:04:25.749023+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/debug_installation_progress_0_2025-11-07_22-04-25.png
2025-11-07T22:04:25.749405+0530 | INFO | tasks.install_app | Debug screenshot captured: installation_progress_0 - Installation progress checkpoint 1/5
2025-11-07T22:04:27.754851+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/debug_installation_progress_1_2025-11-07_22-04-27.png
2025-11-07T22:04:27.755289+0530 | INFO | tasks.install_app | Debug screenshot captured: installation_progress_1 - Installation progress checkpoint 2/5
2025-11-07T22:04:29.762425+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/debug_installation_progress_2_2025-11-07_22-04-29.png
2025-11-07T22:04:29.763044+0530 | INFO | tasks.install_app | Debug screenshot captured: installation_progress_2 - Installation progress checkpoint 3/5
2025-11-07T22:04:31.769825+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/debug_installation_progress_3_2025-11-07_22-04-31.png
2025-11-07T22:04:31.770452+0530 | INFO | tasks.install_app | Debug screenshot captured: installation_progress_3 - Installation progress checkpoint 4/5
2025-11-07T22:04:33.777903+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/debug_installation_progress_4_2025-11-07_22-04-33.png
2025-11-07T22:04:33.778574+0530 | INFO | tasks.install_app | Debug screenshot captured: installation_progress_4 - Installation progress checkpoint 5/5
2025-11-07T22:04:33.784652+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/app_installation_final_2025-11-07_22-04-33.png
2025-11-07T22:04:33.784986+0530 | INFO | tasks.install_app | Verifying installation completed successfully
2025-11-07T22:04:33.789312+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/debug_before_verification_2025-11-07_22-04-33.png
2025-11-07T22:04:33.789601+0530 | INFO | tasks.install_app | Debug screenshot captured: before_verification - Before verification attempt
2025-11-07T22:04:33.789764+0530 | INFO | tasks.install_verification | [Mumble] Verification method 1: which command
2025-11-07T22:04:33.791635+0530 | WARNING | tasks.install_verification | [Mumble] ❌ which command FAILED
2025-11-07T22:04:33.791890+0530 | INFO | tasks.install_verification | [Mumble] Verification method 2: package managers (dpkg/snap)
2025-11-07T22:04:33.835948+0530 | WARNING | tasks.install_verification | [Mumble] ❌ dpkg check FAILED
2025-11-07T22:04:34.195731+0530 | WARNING | tasks.install_verification | [Mumble] ❌ snap check FAILED
2025-11-07T22:04:34.196050+0530 | INFO | tasks.install_verification | [Mumble] Verification method 3: executable check
2025-11-07T22:04:34.197116+0530 | WARNING | tasks.install_verification | [Mumble] ❌ executable check FAILED
2025-11-07T22:04:34.197367+0530 | ERROR | tasks.install_verification | ❌ Verification FAILED for Mumble: Verified via 0/3 methods
2025-11-07T22:04:34.197666+0530 | ERROR | tasks.install_app | INSTALLATION FAILED TO VERIFY: Mumble is NOT installed
2025-11-07T22:04:34.201305+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/debug_verification_failed_2025-11-07_22-04-34.png
2025-11-07T22:04:34.201667+0530 | INFO | tasks.install_app | Debug screenshot captured: verification_failed - Verification failed for Mumble
2025-11-07T22:04:34.238606+0530 | INFO | tasks.install_verification | ✅ Mumble process is RUNNING
2025-11-07T22:04:34.238984+0530 | INFO | tasks.install_app | Process check result: {'running': True}
2025-11-07T22:04:34.282379+0530 | DEBUG | core.logger | Telegram not configured, skipping
2025-11-07T22:04:34.305285+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/debug_error_occurred_2025-11-07_22-04-34.png
2025-11-07T22:04:34.305749+0530 | INFO | tasks.install_app | Debug screenshot captured: error_occurred - Error: Mumble installation appeared to succeed but verification failed. Details: Verified via 0/3 methods
2025-11-07T22:04:34.306224+0530 | ERROR | tasks.install_app | 
=== Debug Screenshot Report ===
1. opened_snap-store: /home/vishnu/desktop-automation/logs/screenshots/debug_opened_snap-store_2025-11-07_22-04-01.png
   Description: Successfully opened Snap Store
2. window_focus_failed: /home/vishnu/desktop-automation/logs/screenshots/debug_window_focus_failed_2025-11-07_22-04-01.png
   Description: Failed to focus software center window
3. before_search_bar_focus: /home/vishnu/desktop-automation/logs/screenshots/debug_before_search_bar_focus_2025-11-07_22-04-02.png
   Description: Before attempting search_bar_focus
4. after_hotkey_ctrl_f: /home/vishnu/desktop-automation/logs/screenshots/debug_after_hotkey_ctrl_f_2025-11-07_22-04-04.png
   Description: After pressing ctrl + f
5. typed_Mumble: /home/vishnu/desktop-automation/logs/screenshots/debug_typed_Mumble_2025-11-07_22-04-06.png
   Description: Typed Mumble in search
6. after_search_enter: /home/vishnu/desktop-automation/logs/screenshots/debug_after_search_enter_2025-11-07_22-04-10.png
   Description: After pressing Enter to search
7. before_app_result_selection: /home/vishnu/desktop-automation/logs/screenshots/debug_before_app_result_selection_2025-11-07_22-04-10.png
   Description: Before attempting app_result_selection
8. app_details_opened: /home/vishnu/desktop-automation/logs/screenshots/debug_app_details_opened_2025-11-07_22-04-14.png
   Description: Opened details for Mumble
9. before_install_button_click: /home/vishnu/desktop-automation/logs/screenshots/debug_before_install_button_click_2025-11-07_22-04-14.png
   Description: Before attempting install_button_click
